success,message,timestamp,anomaly_index,action_index,block_info
True,Logged successfully,2025-11-16T18:56:46.477641,1206,572,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.477793,1206,573,
True,Logged successfully,2025-11-16T18:56:46.477902,1207,574,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.478018,1207,575,
True,Logged successfully,2025-11-16T18:56:46.478140,1208,576,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.478254,1208,577,
True,Logged successfully,2025-11-16T18:56:46.478363,1209,578,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.478474,1209,579,
True,Logged successfully,2025-11-16T18:56:46.478592,1210,580,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.478717,1210,581,
True,Logged successfully,2025-11-16T18:56:46.478825,1211,582,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.478939,1211,583,
True,Logged successfully,2025-11-16T18:56:46.479081,1212,584,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.479214,1212,585,
True,Logged successfully,2025-11-16T18:56:46.479329,1213,586,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.479444,1213,587,
True,Logged successfully,2025-11-16T18:56:46.479606,1214,588,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.479793,1214,589,
True,Logged successfully,2025-11-16T18:56:46.479968,1215,590,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.480152,1215,591,
True,Logged successfully,2025-11-16T18:56:46.480318,1216,592,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.480499,1216,593,
True,Logged successfully,2025-11-16T18:56:46.480638,1218,594,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.480834,1218,595,
True,Logged successfully,2025-11-16T18:56:46.480966,1219,596,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.481133,1219,597,
True,Logged successfully,2025-11-16T18:56:46.481273,1217,598,
True,Alert logged: ALERT: BENIGN detected: dpkg (debian package) half configured.,2025-11-16T18:56:46.481454,1217,599,
True,Logged successfully,2025-11-16T18:56:46.481619,1220,600,
True,Alert logged: ALERT: BENIGN detected: new dpkg (debian package) installed.,2025-11-16T18:56:46.481820,1220,601,
True,Logged successfully,2025-11-16T18:56:46.481976,1221,602,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata applayer detect protocol only one direction,2025-11-16T18:56:46.482177,1221,603,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.482381,1221,604,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.482564,1221,605,
True,Logged successfully,2025-11-16T18:56:46.482724,1222,606,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.482907,1222,607,
True,Logged successfully,2025-11-16T18:56:46.483191,1223,608,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.483624,1223,609,
True,Logged successfully,2025-11-16T18:56:46.484033,1224,610,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.484441,1224,611,
True,Logged successfully,2025-11-16T18:56:46.484680,1225,612,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.484938,1225,613,
True,Logged successfully,2025-11-16T18:56:46.485094,1226,614,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.485232,1226,615,
True,Logged successfully,2025-11-16T18:56:46.485340,1227,616,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.485471,1227,617,
True,Logged successfully,2025-11-16T18:56:46.485576,1228,618,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.485724,1228,619,
True,Logged successfully,2025-11-16T18:56:46.485845,1229,620,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.485971,1229,621,
True,Logged successfully,2025-11-16T18:56:46.486088,1230,622,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.486224,1230,623,
True,Logged successfully,2025-11-16T18:56:46.486338,1231,624,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.486467,1231,625,
True,Logged successfully,2025-11-16T18:56:46.486593,1232,626,
True,Alert logged: ALERT: BENIGN detected: integrity checksum changed.,2025-11-16T18:56:46.486791,1232,627,
True,Logged successfully,2025-11-16T18:56:46.486938,1240,628,
True,Alert logged: ALERT: BENIGN detected: host-based anomaly detection event (rootcheck).,2025-11-16T18:56:46.487072,1240,629,
True,Logged successfully,2025-11-16T18:56:46.487215,1242,630,
True,Logged successfully,2025-11-16T18:56:46.487382,1275,631,
True,Logged successfully,2025-11-16T18:56:46.487500,1276,632,
True,Logged successfully,2025-11-16T18:56:46.487606,1277,633,
True,Logged successfully,2025-11-16T18:56:46.487740,1278,634,
True,Logged successfully,2025-11-16T18:56:46.487844,1279,635,
True,Logged successfully,2025-11-16T18:56:46.487945,1280,636,
True,Logged successfully,2025-11-16T18:56:46.488048,1282,637,
True,Logged successfully,2025-11-16T18:56:46.488152,1281,638,
True,Logged successfully,2025-11-16T18:56:46.488272,1283,639,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.488399,1283,640,
True,Logged successfully,2025-11-16T18:56:46.488514,1284,641,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.488685,1284,642,
True,Logged successfully,2025-11-16T18:56:46.488809,1285,643,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.488943,1285,644,
True,Logged successfully,2025-11-16T18:56:46.489066,1286,645,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.489198,1286,646,
True,Logged successfully,2025-11-16T18:56:46.489366,1290,647,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: brute force trying to get access to the system. authentication failed.,2025-11-16T18:56:46.489703,1290,648,
True,Logged successfully,2025-11-16T18:56:46.490072,1296,649,
True,Alert logged: ALERT: PORT_SCAN detected: suricata: alert - et scan potential ssh scan,2025-11-16T18:56:46.490405,1296,650,
True,Logged successfully,2025-11-16T18:56:46.490695,1297,651,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata applayer detect protocol only one direction,2025-11-16T18:56:46.490968,1297,652,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.491177,1297,653,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.491302,1297,654,
True,Logged successfully,2025-11-16T18:56:46.491429,1298,655,
True,Logged successfully,2025-11-16T18:56:46.491550,1299,656,
True,Logged successfully,2025-11-16T18:56:46.491670,1300,657,
True,Logged successfully,2025-11-16T18:56:46.491780,1301,658,
True,Logged successfully,2025-11-16T18:56:46.491883,1302,659,
True,Logged successfully,2025-11-16T18:56:46.491984,1303,660,
True,Logged successfully,2025-11-16T18:56:46.492089,1304,661,
True,Logged successfully,2025-11-16T18:56:46.492203,1305,662,
True,Alert logged: ALERT: PORT_SCAN detected: suricata: alert - et scan potential ssh scan,2025-11-16T18:56:46.492377,1305,663,
True,Logged successfully,2025-11-16T18:56:46.492524,1310,664,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.492728,1310,665,
True,Logged successfully,2025-11-16T18:56:46.492909,1311,666,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.493160,1311,667,
True,Logged successfully,2025-11-16T18:56:46.493552,1313,668,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: brute force trying to get access to the system. authentication failed.,2025-11-16T18:56:46.493883,1313,669,
True,Logged successfully,2025-11-16T18:56:46.494062,1319,670,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.494276,1319,671,
True,Logged successfully,2025-11-16T18:56:46.494421,1321,672,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata applayer detect protocol only one direction,2025-11-16T18:56:46.494579,1321,673,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.494764,1321,674,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.494935,1321,675,
True,Logged successfully,2025-11-16T18:56:46.495079,1322,676,
True,Logged successfully,2025-11-16T18:56:46.495250,1323,677,
True,Logged successfully,2025-11-16T18:56:46.495417,1324,678,
True,Logged successfully,2025-11-16T18:56:46.495579,1325,679,
True,Logged successfully,2025-11-16T18:56:46.495746,1332,680,
True,Logged successfully,2025-11-16T18:56:46.495912,1337,681,
True,Logged successfully,2025-11-16T18:56:46.496058,1338,682,
True,Logged successfully,2025-11-16T18:56:46.496187,2001,683,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.496362,2001,684,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.496519,2001,685,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.496667,2001,686,
True,Logged successfully,2025-11-16T18:56:46.496820,2019,687,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.497015,2019,688,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.497167,2019,689,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.497322,2019,690,
True,Logged successfully,2025-11-16T18:56:46.497457,2020,691,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.497683,2020,692,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.497848,2020,693,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.498030,2020,694,
True,Logged successfully,2025-11-16T18:56:46.498183,2025,695,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.498403,2025,696,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.498549,2025,697,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.498701,2025,698,
True,Logged successfully,2025-11-16T18:56:46.498814,2026,699,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.498949,2026,700,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.499124,2026,701,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.499281,2026,702,
True,Logged successfully,2025-11-16T18:56:46.499392,2034,703,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.499554,2034,704,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.499705,2034,705,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.499821,2034,706,
True,Logged successfully,2025-11-16T18:56:46.499919,2033,707,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.500103,2033,708,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.500270,2033,709,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.500445,2033,710,
True,Logged successfully,2025-11-16T18:56:46.500617,2059,711,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.500839,2059,712,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.500997,2059,713,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.501156,2059,714,
True,Logged successfully,2025-11-16T18:56:46.501284,2060,715,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.501454,2060,716,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.501610,2060,717,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.501761,2060,718,
True,Logged successfully,2025-11-16T18:56:46.501881,2083,719,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.502079,2083,720,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.502230,2083,721,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.502361,2083,722,
True,Logged successfully,2025-11-16T18:56:46.502539,2084,723,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.502750,2084,724,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.502903,2084,725,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.503082,2084,726,
True,Logged successfully,2025-11-16T18:56:46.503233,2089,727,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.503453,2089,728,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.503695,2089,729,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.503903,2089,730,
True,Logged successfully,2025-11-16T18:56:46.504027,2090,731,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.504180,2090,732,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.504351,2090,733,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.504506,2090,734,
True,Logged successfully,2025-11-16T18:56:46.504695,2101,735,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.504912,2101,736,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.505229,2101,737,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.505412,2101,738,
True,Logged successfully,2025-11-16T18:56:46.505523,2102,739,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.505694,2102,740,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.505817,2102,741,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.505943,2102,742,
True,Logged successfully,2025-11-16T18:56:46.506048,2117,743,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.506228,2117,744,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.506390,2117,745,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.506509,2117,746,
True,Logged successfully,2025-11-16T18:56:46.506611,2118,747,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.506783,2118,748,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.506893,2118,749,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.507005,2118,750,
True,Logged successfully,2025-11-16T18:56:46.507116,2124,751,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.507277,2124,752,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.507399,2124,753,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.507514,2124,754,
True,Logged successfully,2025-11-16T18:56:46.507613,2125,755,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.507778,2125,756,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.507894,2125,757,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.508012,2125,758,
True,Logged successfully,2025-11-16T18:56:46.508145,2257,759,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.508295,2257,760,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.508421,2257,761,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.508533,2257,762,
True,Logged successfully,2025-11-16T18:56:46.508669,2256,763,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.508815,2256,764,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.508938,2256,765,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.509074,2256,766,
True,Logged successfully,2025-11-16T18:56:46.509187,2277,767,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.509336,2277,768,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.509503,2277,769,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.509636,2277,770,
True,Logged successfully,2025-11-16T18:56:46.509771,2278,771,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.509926,2278,772,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.510079,2278,773,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.510200,2278,774,
True,Logged successfully,2025-11-16T18:56:46.510308,2307,775,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.510463,2307,776,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.510638,2307,777,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.510825,2307,778,
True,Logged successfully,2025-11-16T18:56:46.510938,2308,779,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.511114,2308,780,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.511240,2308,781,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.511355,2308,782,
True,Logged successfully,2025-11-16T18:56:46.511477,2328,783,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.511640,2328,784,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.511850,2328,785,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.512056,2328,786,
True,Logged successfully,2025-11-16T18:56:46.512250,2338,787,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.512443,2338,788,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.512674,2338,789,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.512869,2338,790,
True,Logged successfully,2025-11-16T18:56:46.513016,2345,791,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.513207,2345,792,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.513318,2345,793,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.513426,2345,794,
True,Logged successfully,2025-11-16T18:56:46.513548,2346,795,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.513721,2346,796,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.513947,2346,797,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.514198,2346,798,
True,Logged successfully,2025-11-16T18:56:46.514334,2355,799,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.514484,2355,800,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.514626,2355,801,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.514842,2355,802,
True,Logged successfully,2025-11-16T18:56:46.514981,3378,803,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.515170,3378,804,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.515345,3378,805,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.515517,3378,806,
True,Logged successfully,2025-11-16T18:56:46.515673,3414,807,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.515869,3414,808,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.516061,3414,809,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.516203,3414,810,
True,Logged successfully,2025-11-16T18:56:46.516306,3415,811,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.516434,3415,812,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.516538,3415,813,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.516640,3415,814,
True,Logged successfully,2025-11-16T18:56:46.516754,3664,815,
True,Alert logged: ALERT: BENIGN detected: agent event queue is 90% full.,2025-11-16T18:56:46.516895,3664,816,
True,Logged successfully,2025-11-16T18:56:46.517004,3678,817,
True,Alert logged: ALERT: BENIGN detected: agent event queue is full. events may be lost.,2025-11-16T18:56:46.517132,3678,818,
True,Logged successfully,2025-11-16T18:56:46.517272,4530,819,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.517529,4530,820,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.517880,4530,821,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.518150,4530,822,
True,Logged successfully,2025-11-16T18:56:46.518304,4532,823,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.518507,4532,824,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.518710,4532,825,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.518914,4532,826,
True,Logged successfully,2025-11-16T18:56:46.519073,4708,827,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.519289,4708,828,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.519461,4708,829,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.519635,4708,830,
True,Logged successfully,2025-11-16T18:56:46.519796,5246,831,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack resend with different ack,2025-11-16T18:56:46.519999,5246,832,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.520146,5246,833,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.520286,5246,834,
True,Logged successfully,2025-11-16T18:56:46.520426,5248,835,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack resend with different ack,2025-11-16T18:56:46.520591,5248,836,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.520747,5248,837,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.520894,5248,838,
True,Logged successfully,2025-11-16T18:56:46.521035,5250,839,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack resend with different ack,2025-11-16T18:56:46.521192,5250,840,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.521343,5250,841,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.521499,5250,842,
True,Logged successfully,2025-11-16T18:56:46.521631,5252,843,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack resend with different ack,2025-11-16T18:56:46.521826,5252,844,
